Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
30/01/2015,01:15:09,408.93,413.53,412.09,0,2.32,0,,,,,0
30/01/2015,01:20:09,408.54,412.99,411.87,0,2.28,0,,,,,0
30/01/2015,01:25:09,409.11,413.71,412.17,0,2.31,0,,,,,0
30/01/2015,01:30:09,408.88,413.55,411.74,0,2.26,0,,,,,0
30/01/2015,01:35:09,408.66,413.51,411.81,0,2.19,0,,,,,0
30/01/2015,01:40:09,409.92,414.03,413.14,0,2.19,0,,,,,0
30/01/2015,01:45:09,409.19,413.87,412.16,0,2.29,0,,,,,0
30/01/2015,01:50:09,408.94,413.77,411.95,0,2.28,0,,,,,0
30/01/2015,01:55:09,408.92,413.7,412.24,0,2.24,0,,,,,0
30/01/2015,02:00:09,408.71,413.64,412.18,0,2.27,0,,,,,0
30/01/2015,02:05:09,409.72,414.07,412.64,0,2.25,0,,,,,0
30/01/2015,02:10:09,409.81,414.29,412.77,0,2.2,0,,,,,0
30/01/2015,02:15:09,409.62,414.53,412.78,0,2.09,0,,,,,0
30/01/2015,02:20:09,409.73,414.61,413.28,0,2.26,0,,,,,0
30/01/2015,02:25:09,409.55,414.04,412.69,0,2.26,0,,,,,0
30/01/2015,02:30:09,409.21,413.94,412.52,0,2.24,0,,,,,0
30/01/2015,02:35:09,409.42,413.93,412.18,0,2.28,0,,,,,0
30/01/2015,02:40:09,410.87,415,414.22,0,2.22,0,,,,,0
30/01/2015,02:45:09,409.34,414.05,412.58,0,2.23,0,,,,,0
30/01/2015,02:50:09,409.69,414.73,413.93,0,2.23,0,,,,,0
30/01/2015,02:55:09,409.73,414.76,412.7,0,2.29,0,,,,,0
30/01/2015,03:00:09,410.2,414.7,413.52,0,2.3,0,,,,,0
30/01/2015,03:05:09,410,414.42,413.07,0,2.27,0,,,,,0
30/01/2015,03:10:09,409.62,414.01,412.68,0,2.23,0,,,,,0
30/01/2015,03:15:09,410,414.34,413.13,0,2.21,0,,,,,0
30/01/2015,03:20:09,409.5,414.03,412.52,0,2.06,0,,,,,0
30/01/2015,03:25:09,409.55,414.33,412.71,0,2.27,0,,,,,0
30/01/2015,03:30:09,410.23,414.92,413.3,0,2.3,0,,,,,0
30/01/2015,03:35:09,410.31,415.07,413.35,0,2.3,0,,,,,0
30/01/2015,03:40:09,409.92,414.62,412.9,0,2.3,0,,,,,0
30/01/2015,03:45:09,410.75,415.11,413.79,0,2.24,0,,,,,0
30/01/2015,03:50:09,410.54,414.71,413.64,0,2.24,0,,,,,0
30/01/2015,03:55:09,410.26,415.01,413.23,0,2.32,0,,,,,0
30/01/2015,04:00:09,409.89,414.5,412.57,0,2.32,0,,,,,0
30/01/2015,04:05:09,409.63,414.02,412.72,0,2.3,0,,,,,0
30/01/2015,04:10:09,410.22,414.76,413.5,0,2.29,0,,,,,0
30/01/2015,04:15:09,409.44,413.81,412.34,0,2.24,0,,,,,0
30/01/2015,04:20:09,409.37,413.78,412.32,0,2.26,0,,,,,0
30/01/2015,04:25:09,409.2,413.99,412.54,0,2.22,0,,,,,0
30/01/2015,04:30:09,410.09,414.31,413.1,0,2.3,0,,,,,0
30/01/2015,04:35:09,409.63,414.39,412.88,0,2.26,0,,,,,0
30/01/2015,04:40:09,409.16,414.03,412.24,0,2.32,0,,,,,0
30/01/2015,04:45:09,409.77,414.61,413.2,0,2.3,0,,,,,0
30/01/2015,04:50:09,409.82,414.21,412.84,0,2.24,0,,,,,0
30/01/2015,04:55:09,409.09,413.01,412.32,0,2.22,0,,,,,0
30/01/2015,05:00:09,408.64,413.21,412.1,0,2.27,0,,,,,0
30/01/2015,05:05:09,409.65,414.05,412.8,0,2.28,0,,,,,0
30/01/2015,05:10:09,408.32,413.13,411.53,0,2.26,0,,,,,0
30/01/2015,05:15:09,407.24,411.89,411.42,0,2.31,0,,,,,0
30/01/2015,05:20:09,407.87,412.42,410.64,0,2.26,0,,,,,0
30/01/2015,05:25:09,407.68,412.04,410.87,0,2.25,0,,,,,0
30/01/2015,05:30:09,408.35,412.52,411.72,0,2.3,0,,,,,0
30/01/2015,05:35:09,407.28,411.43,410.37,0,2.35,0,,,,,0
30/01/2015,05:40:09,405.87,410.53,409.85,0,2.24,0,,,,,0
30/01/2015,05:45:09,406.88,411.43,410.35,0,2.34,0,,,,,0
30/01/2015,05:50:09,406.05,411.04,410.58,0,2.29,0,,,,,0
30/01/2015,05:55:09,406.38,410.45,409.73,0,2.26,0,,,,,0
30/01/2015,06:00:09,405.54,409.8,409.06,0,2.26,0,,,,,0
30/01/2015,06:05:09,404.58,409.1,407.96,0,2.33,0,,,,,0
30/01/2015,06:10:09,407.94,413.01,411.34,0,2.39,0,,,,,0
30/01/2015,06:15:09,407.99,412.19,411.79,0,2.19,0,,,,,0
30/01/2015,06:20:09,408.1,411.78,411.64,0,2.03,0,,,,,0
30/01/2015,06:25:09,408.18,412.14,411.51,0,2.23,0,,,,,0
30/01/2015,06:30:09,407.39,411.85,411.16,0,2.26,0,,,,,0
30/01/2015,06:35:09,407.73,412,411.16,0,2.3,0,,,,,0
30/01/2015,06:40:09,406.75,411,409.87,0,2.3,0,,,,,0
30/01/2015,06:45:09,406.08,410.73,410.12,0,2.3,0,,,,,0
30/01/2015,06:50:09,406.3,411,409.94,0,2.45,0,,,,,0
30/01/2015,06:55:09,406.86,411.28,410.25,0,2.37,0,,,,,0
30/01/2015,07:00:09,406.39,411.2,410.28,0,2.37,0,,,,,0
30/01/2015,07:05:09,405.82,410.48,408.93,0,2.38,0,,,,,0
30/01/2015,07:10:09,406.42,411.49,409.94,0,2.35,0,,,,,0
30/01/2015,07:15:09,406.65,412.54,410.76,0,2.36,0,,,,,0
30/01/2015,07:20:09,409.05,414.37,412.83,0,2.3,0,,,,,0
30/01/2015,07:25:09,408.54,414.65,413.68,0,2.34,0,,,,,0
30/01/2015,07:30:09,408,413.52,411.55,0,2.32,0,,,,,0
30/01/2015,07:35:09,408.87,413.84,412.25,0,2.21,0,,,,,0
30/01/2015,07:40:09,407.05,413.12,410.67,0,2.37,0,,,,,0
30/01/2015,07:45:09,407.06,412.03,410.1,0,2.13,0,,,,,0
30/01/2015,07:50:09,407.66,413.26,410.62,0,2.41,0,,,,,0
30/01/2015,07:55:09,406.44,411.49,409.64,0,2.37,0,,,,,0
30/01/2015,08:00:09,409.61,414.52,412.64,0,2.48,0,,,,,0
30/01/2015,08:05:09,410.25,414.68,413.43,1.29,2.72,1.07,,,,,878.72
30/01/2015,08:10:09,410.48,415.57,414.16,1.83,3.44,1.58,,,,,1281.67
30/01/2015,08:15:09,410.55,416.31,413.95,2.72,4.31,2.37,,,,,1914
30/01/2015,08:20:09,411.84,417.04,415.06,3.79,5.19,3.46,,,,,2699.1
30/01/2015,08:25:09,414.35,418.27,417.04,4.84,5.98,4.46,,,,,3460.62
30/01/2015,08:30:09,414.13,419.45,417.26,5.52,7.04,5.09,,,,,3950.17
30/01/2015,08:35:09,414.64,420.03,419.28,5.78,6.98,5.36,,,,,4142.03
30/01/2015,08:40:09,413.98,419.97,418.18,6.03,7.39,5.57,,,,,4305.97
30/01/2015,08:45:09,415.73,420.82,419.33,6.2,7.6,5.73,,,,,4440.38
30/01/2015,08:50:09,413.51,419.34,418.39,6.15,7.25,5.64,,,,,4351.72
30/01/2015,08:55:09,415.27,420.91,419.72,6.2,7.48,5.73,,,,,4440.34
30/01/2015,09:00:09,414.6,419.87,418.86,6.31,7.33,5.86,,,,,4508.08
30/01/2015,09:05:09,414.05,419.46,417.71,6.46,7.7,5.98,,,,,4605.77
30/01/2015,09:10:09,413.13,418.34,417.15,6.59,7.71,6.11,,,,,4689.91
30/01/2015,09:15:09,411.29,417.06,415.97,6.7,7.86,6.21,,,,,4736.91
30/01/2015,09:20:09,411.05,417.46,415.79,6.77,8.15,6.24,,,,,4780.64
30/01/2015,09:25:09,412.06,417.65,416.01,6.69,7.78,6.23,,,,,4753.85
30/01/2015,09:30:09,415.12,420.24,419.34,6.89,7.85,6.4,,,,,4927.89
30/01/2015,09:35:09,415.14,419.65,418.91,7.09,8,6.63,,,,,5075.87
30/01/2015,09:40:09,415.02,419.97,418.7,7.27,8.3,6.74,,,,,5183.17
30/01/2015,09:45:09,414.39,419.75,418.96,7.2,8.3,6.7,,,,,5146.25
30/01/2015,09:50:09,415.68,421.15,419.63,7.47,8.67,6.94,,,,,5333.89
30/01/2015,09:55:09,414.88,419.85,418.14,7.48,8.55,7.02,,,,,5353.06
30/01/2015,10:00:09,414.82,420.9,418.78,7.64,8.98,7.09,,,,,5446.42
30/01/2015,10:05:09,415.38,420.35,418.68,7.73,8.73,7.2,,,,,5519.06
30/01/2015,10:10:09,415.17,420.12,418.12,7.58,8.72,7.1,,,,,5428.7
30/01/2015,10:15:09,413.81,419.44,417.65,7.51,8.58,7,,,,,5345.83
30/01/2015,10:20:09,413.28,418.49,417,7.45,8.53,6.96,,,,,5307.55
30/01/2015,10:25:09,413.01,417.89,417.34,7.27,8.12,6.72,,,,,5147.63
30/01/2015,10:30:09,415.03,420.57,419.3,7.12,8.32,6.57,,,,,5068.91
30/01/2015,10:35:09,414.71,420.52,419.26,7.43,8.55,6.87,,,,,5286.12
30/01/2015,10:40:09,414.37,420.22,418.42,7.37,8.53,6.86,,,,,5257.7
30/01/2015,10:45:09,414,419.53,418.18,7.41,8.49,6.9,,,,,5270.93
30/01/2015,10:50:09,414.04,419.35,417.48,7.36,8.5,6.82,,,,,5231.11
30/01/2015,10:55:09,414.16,419.89,417.6,7.34,8.56,6.83,,,,,5230.72
30/01/2015,11:00:09,412.69,418.4,416.63,7.09,8.2,6.54,,,,,5018.97
30/01/2015,11:05:09,412.68,417.67,415.68,7.39,8.53,6.86,,,,,5236.72
30/01/2015,11:10:09,412.83,417.63,416.42,6.6,7.4,6.09,,,,,4665.85
30/01/2015,11:15:09,412.99,417.71,417.05,7.35,8.18,6.84,,,,,5206.32
30/01/2015,11:20:09,413.45,418.93,417.14,7.5,8.73,7.02,,,,,5356.77
30/01/2015,11:25:09,413.72,418.94,418.92,7.61,8.51,7.06,,,,,5404.61
30/01/2015,11:30:09,413.95,419.45,417.55,7.7,8.85,7.19,,,,,5482.02
30/01/2015,11:35:09,415.96,421.65,419.91,7.72,8.73,7.16,,,,,5509.73
30/01/2015,11:40:09,414.38,419.6,418.36,7.71,8.71,7.19,,,,,5492.54
30/01/2015,11:45:09,416.14,420.98,419.69,7.68,8.45,7.15,,,,,5485.07
30/01/2015,11:50:09,414.95,419.96,418.3,7.68,8.62,7.09,,,,,5450.58
30/01/2015,11:55:09,415.16,420.11,419.13,7.72,8.72,7.15,,,,,5495.03
30/01/2015,12:00:09,415.37,420.75,420.1,7.49,8.44,6.94,,,,,5338.19
30/01/2015,12:05:09,415.95,420.96,419.35,7.37,8.23,6.87,,,,,5269.07
30/01/2015,12:10:09,414.81,420.06,418.92,6.89,7.85,6.36,,,,,4899.73
30/01/2015,12:15:09,415.01,419.89,418.34,6.63,7.6,6.14,,,,,4734.29
30/01/2015,12:20:09,414.48,419.36,418.03,6.51,7.47,6.01,,,,,4624.19
30/01/2015,12:25:09,413.45,417.97,417.38,6.32,7.09,5.86,,,,,4487.05
30/01/2015,12:30:09,412.62,418.08,415.84,6.64,7.75,6.14,,,,,4694.23
30/01/2015,12:35:09,414.05,418.99,417.25,6.56,7.53,6.07,,,,,4667.98
30/01/2015,12:40:09,414.2,418.65,417.94,6.34,7.13,5.86,,,,,4501.21
30/01/2015,12:45:09,414.77,419.26,417.92,6.45,7.41,5.99,,,,,4603.31
30/01/2015,12:50:09,414.22,419.18,417.57,6.57,7.47,6.12,,,,,4682.86
30/01/2015,12:55:09,414.94,419.46,417.96,6.32,7.34,5.88,,,,,4526.2
30/01/2015,13:00:09,413.74,418.94,418.06,6.68,7.59,6.16,,,,,4747.8
30/01/2015,13:05:09,413.19,417.74,417.13,6.52,7.49,6.03,,,,,4626.55
30/01/2015,13:10:09,413.39,418.35,417.86,6.38,7.22,5.9,,,,,4531.06
30/01/2015,13:15:09,413.36,418.27,417.77,6.33,7.24,5.86,,,,,4500.26
30/01/2015,13:20:09,412.66,417.61,416.98,6.29,7.17,5.73,,,,,4421.09
30/01/2015,13:25:09,413.29,417.75,417.81,6.05,6.82,5.57,,,,,4289.84
30/01/2015,13:30:09,413.7,418.55,418.4,6.35,7.14,5.88,,,,,4516.65
30/01/2015,13:35:09,413.83,418.77,418.57,6.31,6.94,5.8,,,,,4469.41
30/01/2015,13:40:09,413.65,419.13,418.5,6.51,7.45,5.96,,,,,4596.73
30/01/2015,13:45:09,413.18,418.45,418.49,6.26,7.08,5.78,,,,,4440.55
30/01/2015,13:50:09,414.25,419.08,419.17,6.22,6.91,5.77,,,,,4431.1
30/01/2015,13:55:09,414.16,419.4,418.98,6.26,7.08,5.8,,,,,4456.17
30/01/2015,14:00:09,414.99,420,419.77,6.34,7.13,5.86,,,,,4522.02
30/01/2015,14:05:09,414.3,419.34,418.16,6.25,7.13,5.76,,,,,4444.98
30/01/2015,14:10:09,414.91,420.3,418.94,6.04,6.87,5.6,,,,,4313.26
30/01/2015,14:15:09,414.71,420.45,418.4,6.15,7.26,5.65,,,,,4373.59
30/01/2015,14:20:09,414.98,420.26,418.73,6.2,7.31,5.7,,,,,4408.49
30/01/2015,14:25:09,415.35,420.61,419.25,5.99,7.02,5.48,,,,,4256.61
30/01/2015,14:30:09,415.61,420.91,419.3,6.18,7.34,5.67,,,,,4402.81
30/01/2015,14:35:09,415.28,420.4,419.09,5.77,6.68,5.32,,,,,4115.22
30/01/2015,14:40:09,415.61,420.94,419.83,6.14,7.08,5.66,,,,,4380.37
30/01/2015,14:45:09,414.4,419.88,418.37,6.03,7,5.54,,,,,4290.9
30/01/2015,14:50:09,412.16,417.83,416.55,5.75,6.84,5.26,,,,,4063.15
30/01/2015,14:55:09,413.23,419.06,417.39,5.56,6.75,5.1,,,,,3944.54
30/01/2015,15:00:09,411.66,417.54,417.58,5.31,6.33,4.8,,,,,3735.97
30/01/2015,15:05:09,410.79,416.63,416.7,4.89,5.8,4.44,,,,,3438.61
30/01/2015,15:10:09,410.68,416.5,416.02,4.82,5.83,4.35,,,,,3386.92
30/01/2015,15:15:09,410.55,416.47,415.23,4.63,5.9,4.18,,,,,3253.62
30/01/2015,15:20:09,410.21,416.54,414.59,4.42,5.65,3.96,,,,,3101.81
30/01/2015,15:25:09,411.64,417.06,415.57,4.3,5.62,3.84,,,,,3021.39
30/01/2015,15:30:09,410.19,416.05,414.61,3.96,5.25,3.53,,,,,2778.04
30/01/2015,15:35:09,410.01,415.79,414.44,3.69,4.96,3.26,,,,,2577.87
30/01/2015,15:40:09,409.83,415,413.97,3.5,4.65,3.08,,,,,2442.15
30/01/2015,15:45:09,409.83,415.63,414.19,2.95,4.24,2.53,,,,,2040.96
30/01/2015,15:50:09,409.58,415.48,413.82,2.8,4.23,2.37,,,,,1930.78
30/01/2015,15:55:09,409.64,415.2,413.91,2.82,4.18,2.38,,,,,1940.4
30/01/2015,16:00:09,409.44,415.52,413.93,2.55,4.06,2.18,,,,,1763.14
30/01/2015,16:05:09,408.48,415,413.27,2.42,4.05,2.06,,,,,1676.68
30/01/2015,16:10:09,409.68,416.16,414.35,2.21,3.75,1.9,,,,,1536.57
30/01/2015,16:15:09,408.02,414.43,413.36,1.97,3.54,1.62,,,,,1333.08
30/01/2015,16:20:09,407.85,413.74,412.58,1.69,3.18,1.37,,,,,1144.94
30/01/2015,16:25:09,408.15,414.09,412.73,1.58,3.16,1.25,,,,,1053.89
30/01/2015,16:30:09,408.91,415.33,413.97,1.51,3.02,1.23,,,,,1013.88
30/01/2015,16:35:09,409.59,415.15,414.04,1.42,2.95,1.12,,,,,930.79
30/01/2015,16:40:09,409.15,415.57,413.89,1.36,3.08,1.03,,,,,882.27
30/01/2015,16:45:09,409.63,415.91,414.32,1.27,2.93,0.98,,,,,815.15
30/01/2015,16:50:09,409.49,415.31,413.92,1.21,2.85,0,,,,,441.21
30/01/2015,16:55:09,410.07,416.23,414.48,1.16,2.83,0,,,,,415
30/01/2015,17:00:09,409.74,416.36,414.56,1.15,3.03,0,,,,,413.48
30/01/2015,17:05:09,407.54,413.82,412.08,1.09,2.67,0,,,,,383.99
30/01/2015,17:10:09,408.07,414.13,412.32,0.99,2.64,0,,,,,344.93
30/01/2015,17:15:09,405.9,412.29,410.22,0,2.61,0,,,,,0
30/01/2015,17:20:09,405.82,411.76,409.52,0,2.52,0,,,,,0
30/01/2015,17:25:09,407.98,413.87,411.9,0,2.4,0,,,,,0
30/01/2015,17:30:09,407.68,414.01,411.99,0,2.44,0,,,,,0
30/01/2015,17:35:09,407.19,413.91,411.45,0,2.8,1.1,,,,,239.63
30/01/2015,17:40:09,407.93,414,412.27,0,2.48,0,,,,,0
30/01/2015,17:45:09,408.25,414.27,412.65,0,2.47,0,,,,,0
30/01/2015,17:50:09,407.81,414.9,412.87,0,2.59,0,,,,,0
30/01/2015,17:55:09,407.93,414.43,412.95,0,2.55,0,,,,,0
30/01/2015,18:00:09,408.82,415.46,413.99,0,2.58,0,,,,,0
30/01/2015,18:05:09,406.02,412.86,411.65,0,2.69,0,,,,,0
30/01/2015,18:10:09,406.48,412.3,411.07,0,2.4,0,,,,,0
30/01/2015,18:15:09,403.76,409.27,408.96,0,2.35,0,,,,,0
30/01/2015,18:20:09,405.78,411.14,410.03,0,2.3,0,,,,,0
30/01/2015,18:25:09,405.31,410.48,409.9,0,2.31,0,,,,,0
30/01/2015,18:30:09,403.06,407.91,408.35,0,2.37,0,,,,,0
30/01/2015,18:35:09,404.51,409.2,408.63,0,2.35,0,,,,,0
30/01/2015,18:40:09,403.35,408.07,407.65,0,2.2,0,,,,,0
30/01/2015,18:45:09,405.36,410.05,409.61,0,2.26,0,,,,,0
30/01/2015,18:50:09,405.31,409.9,409.91,0,2.24,0,,,,,0
30/01/2015,18:55:09,405.88,410.2,410.37,0,2.23,0,,,,,0
30/01/2015,19:00:09,406.34,410.53,411.45,0,2.19,0,,,,,0
30/01/2015,19:05:09,406.73,410.85,410.9,0,2.06,0,,,,,0
30/01/2015,19:10:09,405.92,410.9,411.02,0,2.4,0,,,,,0
30/01/2015,19:15:09,405.58,410.44,409.96,0,2.34,0,,,,,0
30/01/2015,19:20:09,406.59,411.41,411.32,0,2.27,0,,,,,0
30/01/2015,19:25:09,405.86,410.87,410.51,0,2.29,0,,,,,0
30/01/2015,19:30:09,407.06,411.44,411.64,0,2.31,0,,,,,0
30/01/2015,19:35:09,407.26,411.78,412.66,0,2.19,0,,,,,0
30/01/2015,19:40:09,408.59,412.33,412.8,0,2.17,0,,,,,0
30/01/2015,19:45:09,408.59,412.92,412.87,0,2.31,0,,,,,0
30/01/2015,19:50:09,409.11,413.21,413.25,0,2.11,0,,,,,0
30/01/2015,19:55:09,406.39,411.3,411.26,0,2.33,0,,,,,0
30/01/2015,20:00:09,408.02,412.02,412.02,0,2.19,0,,,,,0
30/01/2015,20:05:09,407.81,411.94,412.08,0,2.19,0,,,,,0
30/01/2015,20:10:09,407.22,412.41,411.91,0,2.32,0,,,,,0
30/01/2015,20:15:09,408.27,412.5,412.7,0,2.09,0,,,,,0
30/01/2015,20:20:09,408.51,412.54,412.02,0,2.27,0,,,,,0
30/01/2015,20:25:09,408.41,412.96,412.5,0,2.32,0,,,,,0
30/01/2015,20:30:09,408.94,413.71,413.56,0,2.3,0,,,,,0
30/01/2015,20:35:09,409.43,414.01,413.42,0,2.25,0,,,,,0
30/01/2015,20:40:09,407.34,411.91,411.38,0,2.2,0,,,,,0
30/01/2015,20:45:09,407.4,411.92,411.72,0,2.19,0,,,,,0
30/01/2015,20:50:09,408.21,411.57,411.91,0,2,0,,,,,0
30/01/2015,20:55:09,399.72,409.18,410.93,0,2.09,0,,,,,0
30/01/2015,21:00:09,408.88,413.04,412.47,0,2.23,0,,,,,0
30/01/2015,21:05:09,409.39,413.41,413.29,0,2.24,0,,,,,0
30/01/2015,21:10:09,409.6,414.28,413.61,0,2.23,0,,,,,0
30/01/2015,21:15:09,409.37,413.79,414.22,0,2.21,0,,,,,0
30/01/2015,21:20:09,409.18,412.99,412.88,0,2.06,0,,,,,0
30/01/2015,21:25:09,408.62,412.63,412.33,0,2.07,0,,,,,0
30/01/2015,21:30:09,408.99,413.16,412.61,0,2.26,0,,,,,0
30/01/2015,21:35:09,408.62,413.04,412.53,0,2.27,0,,,,,0
30/01/2015,21:40:09,409.26,413.77,413.11,0,2.31,0,,,,,0
30/01/2015,21:45:09,409.91,414.64,413.64,0,2.28,0,,,,,0
30/01/2015,21:50:09,408.28,412.77,412.15,0,2.41,0,,,,,0
30/01/2015,21:55:09,410.99,414.93,414.6,0,2.22,0,,,,,0
30/01/2015,22:00:09,410.66,414.78,413.99,0,2.24,0,,,,,0
30/01/2015,22:05:09,410.35,414.46,413.86,0,2.28,0,,,,,0
30/01/2015,22:10:09,411.56,415.3,414.75,0,2.22,0,,,,,0
30/01/2015,22:15:09,407.98,412.46,411.61,0,2.23,0,,,,,0
30/01/2015,22:20:09,409.4,413.96,413,0,2.32,0,,,,,0
30/01/2015,22:25:09,408.55,412.69,411.17,0,2.23,0,,,,,0
30/01/2015,22:30:09,408.66,412.57,411.7,0,2.2,0,,,,,0
30/01/2015,22:35:09,408.85,412.96,412.3,0,2.21,0,,,,,0
30/01/2015,22:40:09,408.58,413.16,411.84,0,2.31,0,,,,,0
30/01/2015,22:45:09,409.51,413.15,412.66,0,2.22,0,,,,,0
30/01/2015,22:50:09,410.02,414.6,413.36,0,2.29,0,,,,,0
30/01/2015,22:55:09,410.14,414.53,413.54,0,2.33,0,,,,,0
30/01/2015,23:00:09,411.1,414.74,413.63,0,2.22,0,,,,,0
30/01/2015,23:05:09,410.16,414.31,412.98,0,2.23,0,,,,,0
30/01/2015,23:10:09,410.56,414.8,413.87,0,2.3,0,,,,,0
30/01/2015,23:15:09,410.64,415.08,413.95,0,2.32,0,,,,,0
30/01/2015,23:20:09,410.3,414.04,413.88,0,2.23,0,,,,,0
30/01/2015,23:25:09,409.59,413.92,412.67,0,2.28,0,,,,,0
30/01/2015,23:30:09,408.65,412.61,411.49,0,2.25,0,,,,,0
30/01/2015,23:35:09,409.03,413.65,412.69,0,2.33,0,,,,,0
30/01/2015,23:40:09,409.89,414.17,412.9,0,2.21,0,,,,,0
30/01/2015,23:45:09,409.85,414.09,412.96,0,2.27,0,,,,,0
30/01/2015,23:50:09,409.33,413.84,413.45,0,2.28,0,,,,,0
30/01/2015,23:55:09,410.77,414.84,413.82,0,2.24,0,,,,,0
31/01/2015,00:00:09,410.92,415.33,414.15,0,2.29,0,,,,,0
31/01/2015,00:05:09,408.15,413.25,411.61,0,2.31,0,,,,,0
31/01/2015,00:10:09,408.85,413.52,412.94,0,2.27,0,,,,,0
31/01/2015,00:15:09,408.77,413.05,411.91,0,2.22,0,,,,,0
31/01/2015,00:20:09,409.61,414.03,412.63,0,2.29,0,,,,,0
31/01/2015,00:25:09,408.88,413.51,412.01,0,2.29,0,,,,,0
31/01/2015,00:30:09,409.52,413.75,412.96,0,2.27,0,,,,,0
31/01/2015,00:35:09,408.73,413.07,411.93,0,2.31,0,,,,,0
31/01/2015,00:40:09,408.86,413.41,411.63,0,2.3,0,,,,,0
31/01/2015,00:45:09,409.12,413.38,412.15,0,2.23,0,,,,,0
31/01/2015,00:50:09,409.52,413.49,412.93,0,2.24,0,,,,,0
31/01/2015,00:55:09,408.83,413.47,412.75,0,2.35,0,,,,,0
31/01/2015,01:00:09,410.28,414.56,413.76,0,2.34,0,,,,,0
31/01/2015,01:05:09,409.34,413.41,412.57,0,2.29,0,,,,,0
31/01/2015,01:10:09,410.3,414.42,413.42,0,2.3,0,,,,,0
31/01/2015,01:15:09,409.71,413.99,413.15,0,2.28,0,,,,,0
31/01/2015,01:20:09,410.17,414.34,413.1,0,2.28,0,,,,,0
31/01/2015,01:25:09,407.93,411.94,411.14,0,2.23,0,,,,,0
31/01/2015,01:30:09,406.62,410.99,409.76,0,2.36,0,,,,,0
31/01/2015,01:35:09,406.62,410.81,410.14,0,2.27,0,,,,,0
31/01/2015,01:40:09,407.2,411.12,411.49,0,2.22,0,,,,,0
31/01/2015,01:45:09,408.44,412.59,411.66,0,2.26,0,,,,,0
31/01/2015,01:50:09,407.11,411.97,411.46,0,2.23,0,,,,,0
31/01/2015,01:55:09,407.32,411.49,410.7,0,2.23,0,,,,,0
31/01/2015,02:00:09,407.42,411.73,410.32,0,2.26,0,,,,,0
31/01/2015,02:05:09,407.58,412.4,410.73,0,2.39,0,,,,,0
31/01/2015,02:10:09,407.32,411.72,410.63,0,2.31,0,,,,,0
31/01/2015,02:15:09,407.31,411.91,411.15,0,2.26,0,,,,,0
31/01/2015,02:20:09,407.22,411.94,411.73,0,2.33,0,,,,,0
31/01/2015,02:25:09,408.34,412.85,411.27,0,2.25,0,,,,,0
31/01/2015,02:30:09,408.55,413.23,411.89,0,2.29,0,,,,,0
31/01/2015,02:35:09,408.6,413.27,412.15,0,2.31,0,,,,,0
31/01/2015,02:40:09,408.44,413.18,412.15,0,2.38,0,,,,,0
31/01/2015,02:45:09,408.29,412.87,411.76,0,2.34,0,,,,,0
31/01/2015,02:50:09,407.76,412.22,411.5,0,2.29,0,,,,,0
31/01/2015,02:55:09,407.08,411.14,410,0,2.23,0,,,,,0
31/01/2015,03:00:09,406.77,410.98,410.15,0,2.23,0,,,,,0
31/01/2015,03:05:09,407.16,411.86,410.86,0,2.27,0,,,,,0
31/01/2015,03:10:09,408.07,412.31,411.07,0,2.31,0,,,,,0
31/01/2015,03:15:09,407.04,411.95,410.71,0,2.3,0,,,,,0
31/01/2015,03:20:09,407.59,411.77,410.88,0,2.29,0,,,,,0
31/01/2015,03:25:09,407.27,411.32,410.79,0,2.23,0,,,,,0
31/01/2015,03:30:09,406.51,411.05,410.7,0,2.22,0,,,,,0
31/01/2015,03:35:09,407.27,411.8,410.8,0,2.31,0,,,,,0
31/01/2015,03:40:09,406.89,411.63,411.04,0,2.29,0,,,,,0
31/01/2015,03:45:09,408.35,412.88,411.73,0,2.32,0,,,,,0
31/01/2015,03:50:09,407.53,412.16,411.22,0,2.3,0,,,,,0
31/01/2015,03:55:09,408.17,412.22,411.71,0,2.25,0,,,,,0
31/01/2015,04:00:09,405.63,410.63,410.5,0,2.24,0,,,,,0
31/01/2015,04:05:09,407.37,412.11,410.71,0,2.23,0,,,,,0
31/01/2015,04:10:09,407.12,412.06,411.14,0,2.29,0,,,,,0
31/01/2015,04:15:09,406.91,411.18,410.22,0,2.31,0,,,,,0
31/01/2015,04:20:09,406.64,411.16,410.36,0,2.33,0,,,,,0
31/01/2015,04:25:09,406.48,411.03,410.42,0,2.36,0,,,,,0
31/01/2015,04:30:09,407.06,411.41,411.23,0,2.25,0,,,,,0
31/01/2015,04:35:09,408.55,412.5,411.67,0,2.27,0,,,,,0
31/01/2015,04:40:09,407.59,411.87,410.97,0,2.3,0,,,,,0
31/01/2015,04:45:09,407.32,411.76,410.59,0,2.29,0,,,,,0
31/01/2015,04:50:09,407.76,412.06,410.75,0,2.3,0,,,,,0
31/01/2015,04:55:09,407.65,412.5,411.14,0,2.32,0,,,,,0
31/01/2015,05:00:09,407.48,411.9,411.08,0,2.3,0,,,,,0
31/01/2015,05:05:09,406.59,410.75,409.69,0,2.2,0,,,,,0
31/01/2015,05:10:09,406.28,410.89,410.52,0,2.28,0,,,,,0
31/01/2015,05:15:09,406.51,411.14,409.86,0,2.3,0,,,,,0
31/01/2015,05:20:09,406.95,411.21,410.27,0,2.29,0,,,,,0
