Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,,,
14/01/2014,10:16:35,426.77,435.19,431.43,6.25,5.61,5.67,,,,,4659.64,4.65964,-4.45,-0.00445
14/01/2014,10:21:35,426.45,434.95,430.95,6.46,5.84,5.85,,,,,4803.55,4.80355,-23.63,-0.02363
14/01/2014,10:26:35,424.84,433.53,429.82,6.32,5.74,5.74,,,,,4691.38,4.69138,-26.66,-0.02666
14/01/2014,10:31:35,428.77,437.64,433.74,6.3,5.67,5.6,,,,,4682.8,4.6828,-49.92,-0.04992
14/01/2014,10:36:35,427.68,435.83,432.27,6.24,5.55,5.56,,,,,4608.41,4.60841,-52.5,-0.0525
14/01/2014,10:41:35,427.67,435.35,432.09,6.11,5.47,5.42,,,,,4508.88,4.50888,-56.85,-0.05685
14/01/2014,10:46:35,428.29,436.35,432.05,6.38,5.71,5.62,,,,,4694.88,4.69488,-53.48,-0.05348
14/01/2014,10:51:35,427.26,435.76,431.61,6.34,5.67,5.56,,,,,4652.92,4.65292,-59.4,-0.0594
14/01/2014,10:56:35,426.56,434.71,431.48,6.42,5.77,5.7,,,,,4713.63,4.71363,-77.47,-0.07747
14/01/2014,11:01:35,426.83,435.32,431.78,6.13,5.48,5.34,,,,,4493.64,4.49364,-71.03,-0.07103
14/01/2014,11:06:35,426.8,435.12,431.01,6.11,5.51,5.41,,,,,4501.21,4.50121,-54.05,-0.05405
14/01/2014,11:11:35,425.23,433.81,430.32,6.25,5.39,5.25,,,,,4513.5,4.5135,-41.22,-0.04122
14/01/2014,11:16:35,426.33,434.88,431.38,6.1,5.29,5.12,,,,,4404.86,4.40486,-80.95,-0.08095
14/01/2014,11:21:35,428.04,436.64,432.34,6.04,5.47,5.3,,,,,4447.01,4.44701,-91.71,-0.09171
14/01/2014,11:26:35,427,435.44,431.61,6.06,5.42,5.26,,,,,4427.83,4.42783,-83.89,-0.08389
14/01/2014,11:31:35,426,434.85,431.11,6.07,5.38,5.23,,,,,4416.14,4.41614,-88.33,-0.08833
14/01/2014,11:36:35,425.55,434.32,430.91,5.25,4.43,4.28,,,,,3773,3.773,-72.05,-0.07205
14/01/2014,11:41:35,420.7,428.92,425.85,1.21,0,0,,,,,417.94,0.41794,274.52,0.27452
14/01/2014,11:46:35,426.68,434.89,431.27,5.59,4.81,4.65,,,,,4024.35,4.02435,-77.05,-0.07705
14/01/2014,11:51:35,425.85,434.28,430.87,4.85,4.18,4.03,,,,,3494.4,3.4944,-42.84,-0.04284
14/01/2014,11:56:35,421.97,430.42,426.79,3.14,2.39,2.36,,,,,2170.17,2.17017,2.53,0.00253
14/01/2014,12:01:35,424.41,432.32,428.81,3.95,3.22,3.14,,,,,2819.35,2.81935,-26.82,-0.02682
14/01/2014,12:06:35,419.71,428.47,424.9,1.42,0,0,,,,,566.39,0.56639,100.1,0.1001
14/01/2014,12:11:35,419.73,428.2,425.13,1.14,0,0,,,,,382.04,0.38204,266.47,0.26647
14/01/2014,12:16:35,420.88,429.21,426.08,1.98,0.96,0,,,,,576.5,0.5765,580.75,0.58075
14/01/2014,12:21:35,423.73,432.64,429.09,4.11,3.43,3.34,,,,,2949.83,2.94983,-14.36,-0.01436
14/01/2014,12:26:35,425.72,433.73,429.61,5.38,4.68,4.54,,,,,3900.88,3.90088,-54.8,-0.0548
14/01/2014,12:31:35,424.5,433.22,429.88,5.52,4.79,4.72,,,,,4023.51,4.02351,-77,-0.077
14/01/2014,12:36:35,425.45,433.57,430.2,5.2,4.45,4.34,,,,,3761.69,3.76169,-51.45,-0.05145
14/01/2014,12:41:35,425.42,434.11,429.92,5.07,4.26,4.17,,,,,3662.29,3.66229,-60.97,-0.06097
14/01/2014,12:46:35,425.29,433.91,429.93,4.95,3.93,3.85,,,,,3545.41,3.54541,71.04,0.07104
14/01/2014,12:51:35,419.46,428.11,424.63,1.73,0,0,,,,,551.26,0.55126,440.35,0.44035
14/01/2014,12:56:35,423.56,432.69,428.77,4.41,3.54,3.47,,,,,3165.64,3.16564,71.84,0.07184
14/01/2014,13:01:35,423.77,432.24,428.63,3.76,2.62,2.63,,,,,2596.67,2.59667,125.66,0.12566
14/01/2014,13:06:35,425,434.01,430.07,5.21,4.17,4.07,,,,,3739.87,3.73987,57.62,0.05762
14/01/2014,13:11:35,424.68,433.52,429.89,5.17,4.31,4.18,,,,,3710.04,3.71004,-61.95,-0.06195
14/01/2014,13:16:35,425.84,435.23,431.09,5.7,4.85,4.72,,,,,4138.04,4.13804,-97.98,-0.09798
14/01/2014,13:21:35,424.34,432.81,429.5,5.55,4.8,4.66,,,,,4015.3,4.0153,-103.41,-0.10341
14/01/2014,13:26:35,423.31,431.63,428.31,2.91,2.1,2.13,,,,,2025.25,2.02525,-1.35,-0.00135
14/01/2014,13:31:35,420.13,429.02,425.69,1.13,0,0,,,,,375.31,0.37531,269.87,0.26987
14/01/2014,13:36:35,426.23,434.96,431.1,5.07,4.26,4.18,,,,,3676.05,3.67605,-83.21,-0.08321
14/01/2014,13:41:35,423.61,432,428.52,2.4,1.26,1.3,,,,,1492.04,1.49204,159.69,0.15969
14/01/2014,13:46:35,420.83,430.12,426.69,1.55,0,0,,,,,524.01,0.52401,374.59,0.37459
14/01/2014,13:51:35,426.24,434.85,431.04,5.76,5.01,4.86,,,,,4186.37,4.18637,-115.74,-0.11574
14/01/2014,13:56:35,426.45,435.41,431.45,5.36,4.53,4.39,,,,,3877.9,3.8779,-88.19,-0.08819
14/01/2014,14:01:35,426.78,436.04,432.03,5.6,4.88,4.74,,,,,4107.05,4.10705,-109.38,-0.10938
14/01/2014,14:06:35,426.01,434.83,431.18,5.93,4.87,4.74,,,,,4291.17,4.29117,52.79,0.05279
14/01/2014,14:11:35,425.5,434.35,430.53,5.33,4.46,4.31,,,,,3830.12,3.83012,-82.07,-0.08207
14/01/2014,14:16:35,426.39,435.37,431.22,5.52,4.83,4.69,,,,,4027.77,4.02777,-116.94,-0.11694
14/01/2014,14:21:35,425.17,433.77,429.73,5.84,4.97,4.82,,,,,4212.35,4.21235,-59.18,-0.05918
14/01/2014,14:26:35,425.26,434.89,430.29,5.1,4.4,4.26,,,,,3705.75,3.70575,-86.96,-0.08696
14/01/2014,14:31:35,421.49,430.07,426.21,1.12,0,0,,,,,368.74,0.36874,270.4,0.2704
14/01/2014,14:36:35,426.61,435.97,431.74,4.99,4.14,4.05,,,,,3609.35,3.60935,-88.51,-0.08851
14/01/2014,14:41:35,421.41,430.25,426.42,1.81,0,0,,,,,610.61,0.61061,436.24,0.43624
14/01/2014,14:46:35,421.53,430.4,427.47,1.84,0,0,,,,,622.44,0.62244,436.02,0.43602
14/01/2014,14:51:35,421.3,430.5,426.64,1.24,0,0,,,,,415.63,0.41563,302.97,0.30297
14/01/2014,14:56:35,421.44,430.46,426.94,1.21,0,0,,,,,406.03,0.40603,290.16,0.29016
14/01/2014,15:01:35,421.23,429.87,426.24,1.2,0,0,,,,,394.23,0.39423,296.85,0.29685
14/01/2014,15:06:35,421.91,431.25,427.68,1.19,0,0,,,,,390.3,0.3903,294.11,0.29411
14/01/2014,15:11:35,421.58,430.16,426.51,1.17,0,0,,,,,388.39,0.38839,286.08,0.28608
14/01/2014,15:16:35,420.28,429.44,425.7,1.2,0,0,,,,,398.77,0.39877,291.64,0.29164
14/01/2014,15:21:35,421.84,431.04,426.85,1.72,0,0,,,,,531.75,0.53175,470.96,0.47096
14/01/2014,15:26:35,421.89,430.89,426.89,1.17,0,0,,,,,384.03,0.38403,284.41,0.28441
14/01/2014,15:31:35,422.01,430.73,426.72,1.2,0,0,,,,,412.14,0.41214,276.11,0.27611
14/01/2014,15:36:35,422,431.12,427.06,1.25,0,0,,,,,427.58,0.42758,290.77,0.29077
14/01/2014,15:41:35,424.32,433.16,429.42,3.3,2.46,2.42,,,,,2278.18,2.27818,-26.1,-0.0261
14/01/2014,15:46:35,424.48,433.39,429.01,2.93,2.1,2.07,,,,,1993.79,1.99379,22.41,0.02241
14/01/2014,15:51:35,423.23,432.17,428.15,2.82,2.07,2.03,,,,,1926.6,1.9266,25.6,0.0256
14/01/2014,15:56:35,423.47,432.27,427.8,2.4,1.69,1.63,,,,,1611.29,1.61129,44.29,0.04429
14/01/2014,16:01:35,421.5,430.54,426.86,1.13,0,0,,,,,406.38,0.40638,201.92,0.20192
14/01/2014,16:06:35,422.7,432.29,428.05,1.15,0,0,,,,,376.82,0.37682,284.62,0.28462
14/01/2014,16:11:35,422.72,431.15,427.38,1.13,0,0,,,,,376.17,0.37617,273.9,0.2739
14/01/2014,16:16:35,422.24,431.31,427.35,1.21,0,0,,,,,414.67,0.41467,284.61,0.28461
14/01/2014,16:21:35,420.82,430.39,426.09,1.31,0,0,,,,,458,0.458,289.85,0.28985
14/01/2014,16:26:35,421.27,430.9,426.88,1.25,0,0,,,,,441.61,0.44161,276.76,0.27676
14/01/2014,16:31:35,422.02,431,427.26,1.23,0,0,,,,,426.57,0.42657,281.33,0.28133
14/01/2014,16:36:35,422.18,431.72,427.59,1.17,0,0,,,,,387.42,0.38742,282.7,0.2827
14/01/2014,16:41:35,422.29,431.43,427.73,1.18,0,0,,,,,397.37,0.39737,279.15,0.27915
14/01/2014,16:46:35,423.22,432.53,428.74,2.05,1.27,1.28,,,,,1318.64,1.31864,39.68,0.03968
14/01/2014,16:51:35,422.29,431.23,427.41,1.13,0,0,,,,,376.71,0.37671,274.28,0.27428
14/01/2014,16:56:35,422.36,431.79,427.71,1.19,0,0,,,,,403.34,0.40334,281.75,0.28175
14/01/2014,17:01:35,422.29,431.24,426.65,1.11,0,0,,,,,361.38,0.36138,278.3,0.2783
14/01/2014,17:06:35,422.77,432.04,428.11,1.15,0,0,,,,,369.8,0.3698,287.7,0.2877
14/01/2014,17:11:35,423.8,432.42,428.37,1.13,0,0,,,,,369.49,0.36949,283.05,0.28305
14/01/2014,17:16:35,422.02,431.39,426.95,1.13,0,0,,,,,370.19,0.37019,278.66,0.27866
14/01/2014,17:21:35,422.27,431.88,427.27,1.14,0,0,,,,,363.46,0.36346,293.22,0.29322
14/01/2014,17:26:35,417.99,427.25,423.42,1.11,0,0,,,,,389.54,0.38954,183.68,0.18368
14/01/2014,17:31:35,417.25,426.26,422.38,1.4,0,0,,,,,436.77,0.43677,344.02,0.34402
14/01/2014,17:36:35,417.02,426.34,422.6,1.06,0,0,,,,,341.13,0.34113,260.31,0.26031
14/01/2014,17:41:35,418.06,427.74,423.93,1.1,0,0,,,,,354.41,0.35441,266.72,0.26672
14/01/2014,17:46:35,417.89,427.33,423.07,1.07,0,0,,,,,341.03,0.34103,268.47,0.26847
14/01/2014,17:51:35,417.91,427.61,423.7,1.1,0,0,,,,,354.25,0.35425,268.88,0.26888
14/01/2014,17:56:35,419,428.6,424.56,1.1,0,0,,,,,354.23,0.35423,272.56,0.27256
14/01/2014,18:01:35,418.16,427.92,423.72,1.1,0,0,,,,,354.09,0.35409,268.41,0.26841
14/01/2014,18:06:35,419.2,428.39,424.43,1.1,0,0,,,,,351.34,0.35134,274.1,0.2741
14/01/2014,18:11:35,418.04,427.46,423.41,1.06,0,0,,,,,333.31,0.33331,270.86,0.27086
14/01/2014,18:16:35,423.17,433.13,428.89,1.16,0,0,,,,,374.79,0.37479,292,0.292
14/01/2014,18:21:35,421.34,431.49,427.3,1.11,0,0,,,,,358.4,0.3584,277.15,0.27715
14/01/2014,18:26:35,421.04,430.74,426.58,1.11,0,0,,,,,356.24,0.35624,281.87,0.28187
14/01/2014,18:31:35,420.12,430.28,425.98,1.1,0,0,,,,,353.97,0.35397,271.44,0.27144
14/01/2014,18:36:35,419.1,429.05,425.85,1.12,0,0,,,,,364.59,0.36459,272.51,0.27251
14/01/2014,18:41:35,419.51,429.54,425.56,1.09,0,0,,,,,347.55,0.34755,275.18,0.27518
14/01/2014,18:46:35,419.67,429.52,425.84,1.1,0,0,,,,,355.68,0.35568,271.58,0.27158
14/01/2014,18:51:35,420.37,430.71,426.18,1.09,0,0,,,,,350.94,0.35094,270.99,0.27099
14/01/2014,18:56:35,420.25,430.92,426.6,1.1,0,0,,,,,352.84,0.35284,280.73,0.28073
14/01/2014,19:01:35,420.49,430.58,426.96,1.1,0,0,,,,,357.93,0.35793,274.35,0.27435
14/01/2014,19:06:35,420.46,430.49,427.07,1.12,0,0,,,,,358.25,0.35825,284.69,0.28469
14/01/2014,19:11:35,421.5,431.48,427.75,1.13,0,0,,,,,366.26,0.36626,283.36,0.28336
14/01/2014,19:16:35,421.78,432.13,428.3,1.15,0,0,,,,,373.72,0.37372,288.88,0.28888
14/01/2014,19:21:35,422.23,432.12,428.39,1.13,0,0,,,,,365.95,0.36595,285.44,0.28544
14/01/2014,19:26:35,421.97,432.31,428.29,1.12,0,0,,,,,367.56,0.36756,280.35,0.28035
14/01/2014,19:31:35,421.96,432.12,428.24,1.13,0,0,,,,,364.68,0.36468,290.86,0.29086
14/01/2014,19:36:35,421.23,431.44,427.7,1.11,0,0,,,,,362.16,0.36216,275.66,0.27566
14/01/2014,19:41:35,421.62,431.58,427.84,1.15,0,0,,,,,374.6,0.3746,289.01,0.28901
14/01/2014,19:46:35,422.94,433.4,429.36,1.16,0,0,,,,,373.97,0.37397,299.09,0.29909
14/01/2014,19:51:35,423.37,433.6,429.64,1.16,0,0,,,,,382.98,0.38298,291.19,0.29119
14/01/2014,19:56:35,423.58,434.13,430.35,1.19,0,0,,,,,394.04,0.39404,298.51,0.29851
14/01/2014,20:01:35,423.38,433.38,429.57,1.16,0,0,,,,,379.33,0.37933,290.65,0.29065
14/01/2014,20:06:35,423.65,434.3,430.58,1.19,0,0,,,,,391.09,0.39109,298.17,0.29817
14/01/2014,20:11:35,418.94,429.27,425.32,1.13,0,0,,,,,366.61,0.36661,277.68,0.27768
14/01/2014,20:16:35,418.25,428.74,424.8,1.12,0,0,,,,,363.84,0.36384,276.24,0.27624
14/01/2014,20:21:35,420.02,430.44,426.22,1.12,0,0,,,,,364.71,0.36471,279.6,0.2796
14/01/2014,20:26:35,420.84,430.82,427.03,1.11,0,0,,,,,360.49,0.36049,277.31,0.27731
14/01/2014,20:31:35,419.97,430.53,426.53,1.14,0,0,,,,,373.45,0.37345,281.81,0.28181
14/01/2014,20:36:35,420.77,431.1,427.22,1.17,0,0,,,,,386.12,0.38612,287.36,0.28736
14/01/2014,20:41:35,421.24,431.57,427.97,1.15,0,0,,,,,377.44,0.37744,286.05,0.28605
14/01/2014,20:46:35,422.45,432.23,428.57,1.14,0,0,,,,,372.99,0.37299,283.97,0.28397
14/01/2014,20:51:35,422.62,433.15,429.26,1.17,0,0,,,,,385.2,0.3852,290.68,0.29068
14/01/2014,20:56:35,420.86,430.94,427.49,1.12,0,0,,,,,368.77,0.36877,273.04,0.27304
14/01/2014,21:01:35,421.11,431.78,427.71,1.15,0,0,,,,,377.93,0.37793,282.57,0.28257
14/01/2014,21:06:35,422.25,432.61,428.87,1.16,0,0,,,,,381.06,0.38106,290.39,0.29039
14/01/2014,21:11:35,422.75,433.13,428.99,1.19,0,0,,,,,390.05,0.39005,295.9,0.2959
14/01/2014,21:16:35,422.67,433.19,429.5,1.18,0,0,,,,,392.02,0.39202,291.3,0.2913
14/01/2014,21:21:35,423.37,432.94,429.53,1.18,0,0,,,,,389.43,0.38943,292.5,0.2925
14/01/2014,21:26:35,422.92,433.04,428.88,1.16,0,0,,,,,380.85,0.38085,287.54,0.28754
14/01/2014,21:31:35,424.73,434.3,430.94,1.17,0,0,,,,,386,0.386,292.14,0.29214
14/01/2014,21:36:35,423.52,433.55,429.14,1.15,0,0,,,,,381.13,0.38113,287.13,0.28713
14/01/2014,21:41:35,422.54,432.13,428.58,1.14,0,0,,,,,373.19,0.37319,287.99,0.28799
14/01/2014,21:46:35,422.93,432.81,429.02,1.16,0,0,,,,,380.44,0.38044,290.19,0.29019
14/01/2014,21:51:35,423.55,433.13,429.55,1.18,0,0,,,,,386.01,0.38601,295.37,0.29537
14/01/2014,21:56:35,424.61,434.1,430.39,1.17,0,0,,,,,385.41,0.38541,296.67,0.29667
14/01/2014,22:01:35,424.74,434.63,430.78,1.17,0,0,,,,,382.8,0.3828,294.69,0.29469
14/01/2014,22:06:35,425.01,434.69,430.96,1.18,0,0,,,,,388.46,0.38846,300.44,0.30044
14/01/2014,22:11:35,424.63,434.85,430.5,1.18,0,0,,,,,386.81,0.38681,298.72,0.29872
14/01/2014,22:16:35,425.28,435.12,431.11,1.19,0,0,,,,,392.74,0.39274,301.49,0.30149
14/01/2014,22:21:35,420.01,429.59,426.26,1.14,0,0,,,,,368.37,0.36837,287.74,0.28774
14/01/2014,22:26:35,419.71,429.98,425.7,1.14,0,0,,,,,369.02,0.36902,288.44,0.28844
14/01/2014,22:31:35,420.1,429.85,425.75,1.13,0,0,,,,,365.69,0.36569,284.51,0.28451
14/01/2014,22:36:35,421.01,430.77,426.38,1.14,0,0,,,,,370.27,0.37027,286.85,0.28685
14/01/2014,22:41:35,421.19,430.75,426.96,1.14,0,0,,,,,368.93,0.36893,287.48,0.28748
14/01/2014,22:46:35,423.65,433.17,429.03,1.17,0,0,,,,,381.7,0.3817,296.99,0.29699
14/01/2014,22:51:35,425.03,434.57,430.35,1.18,0,0,,,,,386.16,0.38616,302.32,0.30232
14/01/2014,22:56:35,424.86,434.67,430.37,1.19,0,0,,,,,386.21,0.38621,307.72,0.30772
14/01/2014,23:01:35,425.8,435.37,431.18,1.2,0,0,,,,,394.13,0.39413,307.14,0.30714
14/01/2014,23:06:35,420.49,429.92,425.35,1.14,0,0,,,,,367.52,0.36752,285.75,0.28575
14/01/2014,23:11:35,419.96,429.77,425.27,1.13,0,0,,,,,366.83,0.36683,284.97,0.28497
14/01/2014,23:16:35,419.71,429.37,425.08,1.11,0,0,,,,,358.23,0.35823,280.32,0.28032
14/01/2014,23:21:35,420.94,430.03,426.09,1.15,0,0,,,,,370.32,0.37032,291.26,0.29126
14/01/2014,23:26:35,420.84,430.05,425.74,1.14,0,0,,,,,369.36,0.36936,286.67,0.28667
14/01/2014,23:31:35,421.48,430.9,426.8,1.14,0,0,,,,,371.59,0.37159,288.9,0.2889
14/01/2014,23:36:35,421.65,431.14,426.97,1.15,0,0,,,,,372.93,0.37293,289.71,0.28971
14/01/2014,23:41:35,422.03,431.41,427.38,1.15,0,0,,,,,375.43,0.37543,291.16,0.29116
14/01/2014,23:46:35,421.35,430.6,426.52,1.13,0,0,,,,,365.68,0.36568,284.35,0.28435
14/01/2014,23:51:35,422.49,431.63,427.43,1.14,0,0,,,,,369.38,0.36938,290.35,0.29035
14/01/2014,23:56:35,422.38,431.16,427.49,1.15,0,0,,,,,371.71,0.37171,293.94,0.29394
15/01/2014,00:01:35,421.42,431.05,426.87,1.15,0,0,,,,,372.36,0.37236,292.72,0.29272
15/01/2014,00:06:35,421.94,430.46,426.9,1.14,0,0,,,,,367.3,0.3673,292.64,0.29264
15/01/2014,00:11:35,421.71,430.87,426.81,1.15,0,0,,,,,375.45,0.37545,291.34,0.29134
15/01/2014,00:16:35,422.81,431.65,427.61,1.17,0,0,,,,,380.39,0.38039,298.3,0.2983
15/01/2014,00:21:35,422.19,430.73,427.08,1.14,0,0,,,,,369.55,0.36955,290.66,0.29066
15/01/2014,00:26:35,421.87,430.88,426.74,1.15,0,0,,,,,370.95,0.37095,291.18,0.29118
15/01/2014,00:31:35,422.31,431.36,427.34,1.15,0,0,,,,,371.37,0.37137,292.16,0.29216
15/01/2014,00:36:35,422.95,431.84,427.55,1.15,0,0,,,,,373.67,0.37367,293.85,0.29385
15/01/2014,00:41:35,423.21,432.2,428.31,1.16,0,0,,,,,374.61,0.37461,295.91,0.29591
15/01/2014,00:46:35,421.56,430.16,426.41,1.14,0,0,,,,,368.76,0.36876,287.36,0.28736
15/01/2014,00:51:35,421.36,430.56,426.37,1.14,0,0,,,,,370.75,0.37075,289.19,0.28919
15/01/2014,00:56:35,421.79,430.72,426.78,1.14,0,0,,,,,367.01,0.36701,289.04,0.28904
15/01/2014,01:01:35,421.96,431.02,426.77,1.14,0,0,,,,,368.45,0.36845,289.83,0.28983
15/01/2014,01:06:35,421.79,430.34,426.66,1.14,0,0,,,,,368.7,0.3687,292.51,0.29251
15/01/2014,01:11:35,420.99,429.48,425.74,1.12,0,0,,,,,362.95,0.36295,283.24,0.28324
15/01/2014,01:16:35,425.51,434.3,430.35,1.18,0,0,,,,,384.26,0.38426,303.89,0.30389
15/01/2014,01:21:35,424.78,433.62,429.64,1.17,0,0,,,,,378.84,0.37884,300.36,0.30036
15/01/2014,01:26:35,424.08,433.39,429.23,1.17,0,0,,,,,382.21,0.38221,298.07,0.29807
15/01/2014,01:31:35,424.43,433.41,429.12,1.17,0,0,,,,,381.49,0.38149,299.46,0.29946
15/01/2014,01:36:35,424.38,433.35,429.43,1.17,0,0,,,,,381.17,0.38117,299.47,0.29947
15/01/2014,01:41:35,424.19,433.28,429.51,1.17,0,0,,,,,379.27,0.37927,298.2,0.2982
15/01/2014,01:46:35,424.74,433.47,429.48,1.17,0,0,,,,,377.82,0.37782,300.06,0.30006
15/01/2014,01:51:35,425,434.18,429.93,1.18,0,0,,,,,385.62,0.38562,302.59,0.30259
15/01/2014,01:56:35,424.99,433.94,429.78,1.18,0,0,,,,,383.98,0.38398,300.66,0.30066
15/01/2014,02:01:35,420.2,429.37,425.41,1.15,0,0,,,,,371.02,0.37102,289.14,0.28914
15/01/2014,02:06:35,420.7,429.29,425.57,1.12,0,0,,,,,361.46,0.36146,284.28,0.28428
15/01/2014,02:11:35,425.39,434.05,429.86,1.19,0,0,,,,,391.24,0.39124,300.75,0.30075
15/01/2014,02:16:35,425.08,434.18,430.05,1.18,0,0,,,,,387.66,0.38766,301.98,0.30198
15/01/2014,02:21:35,425.13,434.33,430.34,1.18,0,0,,,,,385.55,0.38555,305.09,0.30509
15/01/2014,02:26:35,419.9,429.05,425.09,1.12,0,0,,,,,362.32,0.36232,283.59,0.28359
15/01/2014,02:31:35,425.58,434.71,430.44,1.19,0,0,,,,,389.25,0.38925,307.37,0.30737
15/01/2014,02:36:35,420.45,429.6,425.26,1.13,0,0,,,,,364.42,0.36442,285.95,0.28595
15/01/2014,02:41:35,420.97,429.56,425.73,1.12,0,0,,,,,362.6,0.3626,285.87,0.28587
15/01/2014,02:46:35,421.17,429.87,425.82,1.12,0,0,,,,,362.59,0.36259,284.09,0.28409
15/01/2014,02:51:35,421.09,430.08,425.88,1.13,0,0,,,,,364.24,0.36424,286.62,0.28662
15/01/2014,02:56:35,421,429.35,425.4,1.13,0,0,,,,,366.98,0.36698,286.16,0.28616
15/01/2014,03:01:35,420.27,429.23,425.73,1.17,0,0,,,,,375.19,0.37519,296.68,0.29668
15/01/2014,03:06:35,420.98,429.78,425.96,1.14,0,0,,,,,369.57,0.36957,289.43,0.28943
15/01/2014,03:11:35,420.88,429.72,425.78,1.15,0,0,,,,,371.99,0.37199,293.98,0.29398
15/01/2014,03:16:35,421.18,429.91,425.95,1.13,0,0,,,,,364.28,0.36428,286.31,0.28631
15/01/2014,03:21:35,420.5,429.27,425.16,1.13,0,0,,,,,362.29,0.36229,285.91,0.28591
15/01/2014,03:26:35,420.37,428.99,425.2,1.12,0,0,,,,,361.85,0.36185,284.47,0.28447
15/01/2014,03:31:35,420.05,428.97,425.04,1.12,0,0,,,,,361.48,0.36148,284.73,0.28473
15/01/2014,03:36:35,420.62,429.63,425.38,1.12,0,0,,,,,360.9,0.3609,284.18,0.28418
15/01/2014,03:41:35,420.4,429.97,425.71,1.14,0,0,,,,,369.16,0.36916,288.46,0.28846
15/01/2014,03:46:35,420.59,429.87,425.65,1.14,0,0,,,,,368.45,0.36845,287.02,0.28702
15/01/2014,03:51:35,420.76,429.74,425.68,1.13,0,0,,,,,367,0.367,285.29,0.28529
15/01/2014,03:56:35,420.51,429.07,425.55,1.13,0,0,,,,,362.99,0.36299,285.74,0.28574
15/01/2014,04:01:35,421.03,430,426.24,1.13,0,0,,,,,363.65,0.36365,286.47,0.28647
15/01/2014,04:06:35,421.76,430.34,426.81,1.14,0,0,,,,,370.77,0.37077,286.3,0.2863
15/01/2014,04:11:35,421.33,430.02,426.26,1.13,0,0,,,,,366.37,0.36637,287.92,0.28792
15/01/2014,04:16:35,421.68,430.37,426.43,1.14,0,0,,,,,370.78,0.37078,289.55,0.28955
15/01/2014,04:21:35,420.6,429.69,425.58,1.14,0,0,,,,,368.01,0.36801,288.47,0.28847
15/01/2014,04:26:35,420.43,429.62,425.52,1.13,0,0,,,,,364.09,0.36409,286.31,0.28631
15/01/2014,04:31:35,420.52,429.61,425.63,1.12,0,0,,,,,362.25,0.36225,284.66,0.28466
15/01/2014,04:36:35,425.72,434.87,431.01,1.19,0,0,,,,,387.98,0.38798,304.39,0.30439
15/01/2014,04:41:35,420.15,429.45,425.24,1.12,0,0,,,,,360.05,0.36005,283.94,0.28394
15/01/2014,04:46:35,421.01,429.99,425.92,1.13,0,0,,,,,366.61,0.36661,286.58,0.28658
15/01/2014,04:51:35,420.34,429.54,425.52,1.13,0,0,,,,,362.88,0.36288,286.54,0.28654
15/01/2014,04:56:35,419.84,428.86,424.87,1.13,0,0,,,,,362.53,0.36253,284.86,0.28486
15/01/2014,05:01:35,424.85,434.07,430.38,1.18,0,0,,,,,383.04,0.38304,301.31,0.30131
15/01/2014,05:06:35,423.75,433.14,429.08,1.16,0,0,,,,,377.35,0.37735,296.17,0.29617
15/01/2014,05:11:35,424.7,433.85,429.94,1.17,0,0,,,,,379.61,0.37961,299.58,0.29958
15/01/2014,05:16:35,424.27,433.59,429.54,1.16,0,0,,,,,377.57,0.37757,298.11,0.29811
15/01/2014,05:21:35,424.06,432.88,428.64,1.16,0,0,,,,,380.17,0.38017,295.62,0.29562
15/01/2014,05:26:35,422.5,431.4,428.03,1.14,0,0,,,,,371.3,0.3713,288.27,0.28827
15/01/2014,05:31:35,423.84,433.29,429.24,1.17,0,0,,,,,384.06,0.38406,295.54,0.29554
15/01/2014,05:36:35,422.58,432.03,428.03,1.15,0,0,,,,,376.11,0.37611,290.75,0.29075
15/01/2014,05:41:35,422.03,431.37,427.2,1.13,0,0,,,,,369.58,0.36958,283.88,0.28388
15/01/2014,05:46:35,423.93,433.04,429,1.16,0,0,,,,,380.64,0.38064,292.05,0.29205
15/01/2014,05:51:35,423.8,432.38,429.15,1.14,0,0,,,,,373.94,0.37394,287.52,0.28752
15/01/2014,05:56:35,422.57,431.7,428.24,1.16,0,0,,,,,378.49,0.37849,294.37,0.29437
15/01/2014,06:01:35,420.65,429.93,426.43,1.14,0,0,,,,,373.67,0.37367,283.99,0.28399
15/01/2014,06:06:35,422.15,430.77,427.04,1.13,0,0,,,,,369.44,0.36944,285.31,0.28531
15/01/2014,06:11:35,421.2,430.48,426.58,1.13,0,0,,,,,369.72,0.36972,284.13,0.28413
15/01/2014,06:16:35,423.2,431.68,428.24,1.15,0,0,,,,,374.7,0.3747,290.64,0.29064
15/01/2014,06:21:35,421.36,430.89,426.64,1.13,0,0,,,,,365.28,0.36528,284.32,0.28432
15/01/2014,06:26:35,420.13,429.22,425.07,1.11,0,0,,,,,359.62,0.35962,279.13,0.27913
15/01/2014,06:31:35,420.07,429.65,425.57,1.14,0,0,,,,,367.36,0.36736,288.48,0.28848
15/01/2014,06:36:35,419.79,429.16,425,1.12,0,0,,,,,359.24,0.35924,284.34,0.28434
15/01/2014,06:41:35,425.08,434.44,430.22,1.18,0,0,,,,,382.94,0.38294,302.94,0.30294
15/01/2014,06:46:35,422.48,431.68,427.34,1.15,0,0,,,,,373.12,0.37312,293.3,0.2933
